location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Downtown Pharmacy,Russell,downtownidapharmacy.ca,613-445-1223,K4R 1C7,1106 Concession Street,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,45.2585309,-75.3591909,Yes,No,Yes,No,No
Constance Bay Pharmacy,Woodlawn,http://bookmyshot.com/Covidshot/6138327707,613-832-7707,K0A 3M0,179 Constance Bay Road,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,45.4840125,-76.0791634,No,No,No,No,No
Pharmasave-Adelaide North Pharmacy,London,https://pharmasaveadelaidenorth.medmeapp.ca/schedule,519-858-3101,N5X 1K4,"1464 Adelaide Street North, Unit 5",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.0308974,-81.2542472,Yes,Yes,Yes,Yes,Yes
Chatham Pharmasave,Chatham,https://chathampharmasave.medmeapp.ca/schedule,519-352-0404,N7M 3H3,125 Keil Drive South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.3911453,-82.2053906,Yes,No,No,No,No
HD Pharmacy,Hamilton,https://huntermedicalclinic.com/pharmacy.html,905-667-0291,L8N 1M4,"77 Hunter Street East, Unit 75",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.2529348,-79.8693942,Yes,Yes,No,Yes,Yes
Medi Plus Pharmacy,Brampton,https://www.bookmyshot.com/(905)454-2000,,L6Y 1Y5,"51 Mcmurchy Avenue South, Unit 3",ON,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,43.6784549,-79.7647125,Yes,No,No,Yes,Yes
Queenstown Drug Mart,Sault Ste. Marie,drugmarts.ca,705 949-7331,P6A 1Z1,302 Queen Street East,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,46.5136064,-84.3376873,No,No,No,Yes,Yes
First Care Pharmacy,Ottawa,http://firstcarepharmacy.ca/,,K1G 5H6,"2 Lorry Greenberg Drive, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.3697459,-75.6208292,Yes,No,No,Yes,Yes
Portland Pharmacy,Portland,https://portlandpharmasave.medmeapp.ca/schedule,613-972-2200,K0G 1V0,2761 Highway 15,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.692073,-76.2002789,No,No,Yes,Yes,No
Legend Pharmacy,Brantford,,519-304-4800,N3T 3H7,150 Brant Avenue,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.1441514,-80.274606,No,Yes,No,No,Yes
City Centre IDA Pharmacy,Hamilton,https://www.guardian-ida-pharmacies.ca/en/ontario/hamilton/city-centre-pharmacy-7017368,905-540-4432,L8R 2K3,"77 James Street North, Unit 131",ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,43.258423,-79.8714217,No,Yes,Yes,Yes,Yes
Life Watch Pharmacy,Mississauga,www.lifewatchpharmacy.ca,,L5B 1H4,"40 Dundas Street West, Unit 7",ON,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,11:00-19:00,43.5788143,-79.6166685,Yes,Yes,No,No,No
Grand Genesis Pharmacy (Pharmasave),Richmond Hill,www.grandgenesispharmacy.com,905-597-1560,L4C 6Z9,"9080 Yonge Street, Unit 6A",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.848656,-79.43228,No,No,Yes,No,No
Barton Medical Pharmacy,Hamilton,bartonmedical.ca,289-389-8844,L8L 2X4,293 Barton Street East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.261017,-79.8529,Yes,No,Yes,No,Yes
Kanata Mews Pharmacy,Kanata,https://www.pharmachoice.com/,613-435-2111,K2K 2E1,329 March Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.335039,-75.907884,No,Yes,No,No,No
Highland Plaza IDA,Cambridge,www.highlandplazapharmacy.ca,,N1R 6G5,"75 Dundas Street, Unit 3",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.3585728,-80.293541,No,No,Yes,No,Yes
1355 Bank Street Pharmacy,Ottawa,WWW.PHARMASAVE.COM,613-731-2200,K1H 8K7,"1355 Bank Street, Unit 109",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.388002,-75.675122,No,No,No,Yes,Yes
South Ottawa Pharmacy,Gloucester,https://southottawapharmacy.medmeapp.ca/schedule,,K1T 1N8,1650 Queensdale Avenue,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.346383,-75.6293757,No,Yes,No,No,Yes
Riverbend Pharmacy,London,http://www.riverbendpharm.com,,N6K 0J8,"1866 Oxford Street West, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9644726,-81.3624822,Yes,Yes,No,Yes,No
Aikenhead's Drug Store,Renfrew,http://www.aikenheads.ca/services/covid-19-vaccinations/,,K7V 1R1,226 Raglan Street South,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-20:00,09:00-18:00,45.471547,-76.683827,Yes,Yes,Yes,Yes,Yes
Bridlewood Drug Mart,Ottawa,www.pharmachoice.com/locations/bridlewood-drug-mart,613-254-9918,K2M 2Y2,64 Stonehaven Drive,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.291685,-75.857259,Yes,No,Yes,No,No
Springbank Dispensary Pharmasave,Woodstock,https://pharmasave.com/woodstock-springbank,,N4S 7P6,35 Springbank Avenue,ON,09:00-18:00,09:00-19:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1349373,-80.7296064,No,No,Yes,Yes,Yes
Windsor Crossing Pharmasave,LaSalle,https://pharmasave.com/lasalle,,N9H 2S4,"2055 Sandwich West Parkway, Unit 1500",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2388072,-83.0155837,No,Yes,Yes,No,Yes
TRC Pharmacy Kitchener,Kitchener,http://www.towardsrecovery.com/,,N2G 2N3,1145 King Street East,ON,08:00-16:00,08:00-16:00,08:00-18:00,08:00-16:00,08:00-16:00,43.44124,-80.470918,No,Yes,Yes,Yes,Yes
CATP Sault Ste. Marie,Sault Ste. Marie,,705-256-7444,P6A 2A1,500 Queen Street East,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,46.510253,-84.330877,No,Yes,Yes,Yes,Yes
CATP Windsor,Windsor,,519-258-5881,N9A 5T1,1101 University Avenue West,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,42.3135409,-83.051924,No,No,Yes,Yes,Yes
CATP Vanier,Vanier,https://canatp.ca/catp-ottawa/,613-749-2324,K1L 6P1,"311 Mcarthur Avenue, Unit 105",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.432001,-75.655322,Yes,Yes,Yes,Yes,Yes
TRC Pharmacy Hamilton John St.,Hamilton,https://canatc.ca,905-524-1122,L8R 1G9,14 John Street North,ON,08:00-16:00,08:00-18:00,08:00-16:00,07:30-17:00,08:00-15:00,43.256331,-79.866192,No,No,Yes,Yes,No
Wellmedica Bay Street,Toronto,,416-597-0464,M5S 3K6,901 Bay Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.663274,-79.386421,Yes,Yes,No,Yes,No
Elite Drug Mart,Windsor,www.ultimamc.ca,519-419-1602,N8X 2R3,250 Tecumseh Road East,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,42.2978062,-83.0218418,No,Yes,No,No,No
Aylmer Street Pharmacy,Peterborough,http://methadonepeterborough.com/clinic,,K9J 3K7,296 Aylmer Street North,ON,08:00-18:00,08:00-17:30,08:00-16:30,08:00-17:30,08:00-17:30,44.3024408,-78.3228335,No,No,Yes,Yes,Yes
CATP Barrie,Barrie,http://www.oatc.ca/,,L4N 5J4,"49 High Street, Unit 206",ON,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,07:00-15:00,44.387794,-79.694628,Yes,No,No,No,No
Robinsons Pharmasave,Espanola,https://pharmasave.com/espanola/,705 869 1561,P5E 1S6,119 Tudhope Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,46.265282,-81.771496,Yes,Yes,No,No,Yes
Pharmacy By The Grange,Toronto,https://www.guardian-ida-pharmacies.ca/en/ontario/toronto/pharmacy-by-the-grange-7026271,416-593-4696,M5T 1G1,"275 Dundas Street West, Unit 9-10",ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.654158,-79.390491,No,No,Yes,No,Yes
Port Perry Pharmacy,Port Perry,https://www.remedys.ca/en/ontario/port-perry/port-perry-pharmacy-7040760,905-985-2231,L9L 1B9,209 Queen Street,ON,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,08:00-17:00,44.104903,-78.944175,No,Yes,Yes,No,Yes
Mapleview Medical Pharmacy,Barrie,https://www.mapleviewpharmacy.com/,,L4N 0W5,"225 Mapleview Drive East, Unit 2",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.339502,-79.664463,No,Yes,Yes,Yes,No
Windsor Regional Hospital -Met COVID 19 Paediatric Urgent Assessment/Testing Clinic,Windsor,http://www.wrh.on.ca,,N8W 1L9,1995 Lens Avenue,ON,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,42.299975,-82.99729,Yes,Yes,Yes,Yes,No
SHN Covid-19 Assessment Centre - Centenary,Toronto,https://www.shn.ca/covid19-assess/,416-495-2601,M1E 4B9,2867 Ellesmere Road,ON,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,43.7804,-79.2051,Yes,No,No,Yes,No
SHN Covid-19 Assessment Centre - Birchmount,Toronto,https://www.shn.ca/covid19-assess/,416-495-2601,M1W 3W3,3030 Birchmount Road,ON,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,08:00-18:30,43.8019029,-79.3090569,No,Yes,No,Yes,No
Rexall Specialty,London,https://www.rexall.ca/covid-19/vaccines,519-685-0473,N6E 2S8,"845 Consortium Court, Unit 841",ON,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,09:00-21:00,42.934494,-81.203921,No,No,Yes,No,Yes
Silverheights Pharmacy,Cambridge,,519-260-0808,N3C 1E1,165 Fisher Mills Road,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.435749,-80.320116,Yes,No,No,No,No
McKenzie's IDA Pharmacy,Wiarton,https://sunshinedrugs.com/mckenzies-pharmacy/,519-534-0230,N0H 2T0,608 Berford Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1735223,-81.3821098,No,No,Yes,Yes,Yes
Rockcliffe Smythe Pop Up Testing,Toronto,,416-760-8677,M6N 4B4,761 Jane Street,ON,,,15:00-19:00,,,43.6714976,-79.4955767,Yes,No,No,No,No
Harvester Pharmacy,Burlington,https://pharmasave.com/burlington/,905-681-1900,L7N 3N2,3305 Harvester Road Unit 105,ON,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,09:00-15:00,43.3581776,-79.7921368,No,No,Yes,No,No
MedSave Pharmacy,London,https://pharmasave.com/store/pharmasave-medsave-pharmacy/,519-204-4120,N5W 2Z1,637 Dundas St. Unit 103,ON,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,09:00-16:00,42.989111,-81.23037,No,Yes,No,Yes,Yes
Central Pharmacy,Gore Bay,https://www.guardian-ida-pharmacies.ca/en/ontario/gore-bay/central-pharmacy-7002167,705-282-2409,P0P 1H0,45 Meredith St. Po Box 60,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,45.917277,-82.464526,Yes,Yes,No,No,Yes
Long Branch Pharmacy,Toronto,https://www.remedys.ca/en/ontario/toronto/long-branch-pharmacy-7051891,416-259-2000,M8W 0A2,3857 Lake Shore Blvd. West,ON,09:00-19:00,09:00-19:00,09:00-18:00,09:00-18:00,09:00-16:00,43.58999,-79.545054,Yes,Yes,Yes,No,Yes
Grove Street Pharmacy,Barrie,www.grovestpharmacy.ca,705-720-2262,L4M 6M3,477 Grove St. Unit 15,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.4047028,-79.6564284,No,Yes,Yes,Yes,Yes
Pharmasave 2 Care Pharmacy,Markham,https://2carepharmacy.medmeapp.ca/schedule,905-201-1497,L6B 0R1,3028 Bur Oak Ave. Unit 2,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,43.886448,-79.2292127,No,Yes,No,Yes,No
Westbram Pharmacy,Brampton,pharmasavewestbram.com,905-454-5111,L6X 5E9,100 Pertosa Drive Unit 101,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.6807071,-79.8050847,Yes,No,Yes,Yes,Yes
Pharmasave Bayly Pharmacy,Pickering,WWW.BAYLYPHARMACY.COM,905-492-6161,L1W 1L7,1235 Bayly St. Unit 5,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.827547,-79.091384,Yes,Yes,No,No,Yes
Trust Care Pharmasave,Ottawa,http://trustcarepharmasave.medmeapp.ca/schedule,613-749-8577,K1K 4S2,1020 St. Laurent Blvd. Unit 4,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.427955,-75.640016,Yes,No,Yes,No,No
Newe Towne Medical Pharmacy,Scarborough,NEWETOWNEPHARMACY.COM,416-494-1486,M1W 2R6,3420 Finch Ave. East Unit 102,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.7972766,-79.3151911,Yes,Yes,Yes,Yes,Yes
Norwich Pharmacy Pharmasave,Norwich,https://norwichpharmasave.medmeapp.ca/schedule,519-863-2288,N0J 1P0,24 Main St.,ON,08:30-18:30,08:30-18:30,08:30-18:30,09:30-19:00,08:30-19:00,42.987609,-80.598388,Yes,No,No,Yes,No
Hunt Club Pharmacy,Ottawa,https://www.huntclubpharmacy.ca/,613-521-7955,K1V 0T7,2430 Bank St. Unit 7,ON,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,08:30-20:00,45.353779,-75.649063,Yes,No,Yes,Yes,No
Kakabeka Falls Pharmacy,Kakabeka Falls,evergreenrx.ca,807-577-2435,P0T 1W0,4781 Highway 11 & 17 RR 1,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,48.4013367,-89.6129813,No,Yes,Yes,No,Yes
Rosslyn Pharmacy,Rosslyn,evergreenrx.ca,807-939-2007,P7K 0B8,202 Highway 130,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,48.362796,-89.415387,Yes,No,No,Yes,No
Pharmalinx Guardian Pharmacy,Unionville,www.pharmalinx.ca,905-475-5700,L3R 2G9,178 Main St.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.86725,-79.312446,Yes,Yes,No,Yes,No
Quick-Med Pharmacy,Mississauga,https://www.byecovid.ca/9056775225,905-677-5225,L4T 4H7,3427 Derry Road East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.713757,-79.6329725,No,Yes,Yes,No,Yes
Brodie's Drug Store,Ridgeway,https://www.brodiesdrugstore.com/,905-894-2520,L0S 1N0,315 Ridge Road North PO Box 400,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.883425,-79.052145,Yes,Yes,Yes,Yes,No
Scarborough Discount Pharmacy,Scarborough,https://www.centraleasthealthline.ca/displayService.aspx?id=199343,416-261-0848,M1J 1G7,1375 Danforth Road Unit 3,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7441745,-79.2441017,No,Yes,Yes,Yes,No
Brookdale IDA Pharmacy,Peterborough,,705-874-7128,K9H 5Z5,829 Chemong Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.317869,-78.330379,Yes,Yes,Yes,Yes,Yes
Valley Plaza Pharmacy Pharmasave,Hanmer,https://pharmasave.com/store/pharmasave-valley-plaza/,705-969-4409,P3P 1J6,"5085 Highway 69 North, PO Box 3040",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,46.6519139,-80.9888828,No,Yes,No,No,No
Main Street Pharmacy,Thessalon,mainstreetpharmacyrx.com,705-842-2322,P0R 1L0,156 Main St. PO Box 250,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,46.2557302,-83.5596996,No,No,No,Yes,No
Oxbury Pharmacy,London,,519-204-9060,N5Y 4W5,1299 Oxford St. East Unit 59E,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0066508,-81.2109093,Yes,No,Yes,Yes,Yes
Nexus Pharmacy and Herbals,Brampton,https://nexuspharmacy.medmeapp.ca/schedule,905-915-9171,L6P 4L9,166 Davenfield Circle Unit 2,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7739046,-79.6596725,No,No,Yes,No,No
Matheson Pharmacy,Port Colborne,,905-835-0000,L3K 4Y2,427 Steele St.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.8913777,-79.2595985,No,No,No,No,No
Nickel Centre Pharmacy,Garson,,705-693-2738,P3L 1P5,3098 Falconbridge Highway Unit 10,ON,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,46.5493748,-80.8756099,No,No,No,No,Yes
Northern Lights Remedy's Rx,Sturgeon Falls,https://www.northernlightsremedysrx.ca/,705-753-0202,P2B 3K8,12006 Highway 17  East Unit 1,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,46.365481,-79.912527,Yes,Yes,No,No,No
Cayuga Pharmacy,Cayuga,cayugapharmacy.medmeapp.ca/schedule,905-772-3503,N0A 1E0,18 Talbot Road East Po Box 159,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.951356,-79.854209,Yes,Yes,Yes,Yes,No
Health-Wise Pharmacy,Stoney Creek,https://a.telehippo.com/o/Healthwise,,L8E 0H8,15 Lockport Way Unit 2,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.218185,-79.633894,No,Yes,Yes,Yes,Yes
FMC Pharmacy,London,https://fmc-pharmacy.business.site/,519-858-8000,N6G 5A9,215 Fanshawe Park Road West Unit 102,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.023294,-81.2965269,Yes,No,Yes,Yes,Yes
Blue Sky Pharmacy,Toronto,https://blueskypharmacy.medmeapp.ca/schedule,,M6E 1B4,"1176 St. Clair Ave. West, Unit A",ON,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,10:00-17:00,43.6780038,-79.443629,Yes,No,No,Yes,Yes
Lakeshore Drug Mart,Oakville,https://www.guardian-ida-pharmacies.ca/en/ontario/oakville/lakeshore-drug-mart-7019283,,L6J 1J5,347 Lakeshore Road East,ON,09:00-18:30,09:00-18:00,09:00-18:00,09:00-18:30,09:00-18:00,43.448832,-79.66514,Yes,Yes,No,No,No
Laurelwood Pharmasave,Waterloo,https://pharmasavelaurelwood.com/,,N2V 2W9,645 Laurelwood Drive Unit G,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.4706961,-80.5932527,No,Yes,Yes,Yes,Yes
Campus Drugmart IDA,Guelph,https://www.guardian-ida-pharmacies.ca/en/ontario/guelph/campus-drug-mart-7009756,,N1G 3A2,35 Harvard Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.524765,-80.222422,No,Yes,No,No,No
Gilmer Pharmacy,Iroquois,https://bookmyshot.com/covidShot/6136524379,,K0E 1K0,41 Plaza Drive,ON,09:00-17:30,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.8490456,-75.3187438,No,Yes,No,No,No
Taunton Pharmacy,Oshawa,,905-240-4004,L1G 3T7,30 Taunton Road East Unit 6,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.9335562,-78.8780433,Yes,Yes,Yes,No,No
Model Guardian Drug Store,Chapleau,https://www.guardian-ida-pharmacies.ca/en/ontario/chapleau/model-guardian-drug-store-7013785,,P0M 1K0,32 Birch St. East PO Box 190,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-16:30,47.8432755,-83.4012931,No,Yes,No,Yes,No
Singar's Pharmacy,St. Catharines,https://www.singarspharmacy.com/,,L2R 2N6,164 Welland Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1649471,-79.2420973,Yes,No,Yes,Yes,Yes
Lefroy Pharmacy,Innisfil,https://www.lefroypharmacy.ca/,,L0L 1W0,1311 Killarney Beach Road Unit B,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.2621361,-79.5540398,No,No,No,No,Yes
Clinix + Pharmacy,Windsor,https://clinixpharmacy.ca/,519-915-8787,N8X 4W5,475 Tecumseh Road East Unit 3,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2973307,-83.0176015,Yes,No,No,No,No
Elliot Lake Health Centre Pharmachoice,Elliot Lake,https://www.pharmachoice.com/locations/elliot-lake-health-centre/,,P5A 1N7,267 Hillside Drive South,ON,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,46.380903,-82.659867,Yes,Yes,Yes,No,No
Eastend Pharmasave,Sault Ste. Marie,https://pharmasave.com/store/pharmasave-east-end/,705-450-4819,P6A 3Z9,150 Churchill Blvd.,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,46.5102827,-84.2970571,Yes,Yes,No,No,Yes
Pharmasave Stirling,Stirling,https://pharmasave.com/stirling/,613-395-2353,K0K 3E0,160 North St. PO Box Unit 2,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,44.3003815,-77.5502342,No,No,No,No,Yes
Lane Family Pharmacy,Parry Sound,https://pharmasave.com/store/pharmasave-lane-family-pharmacy/,705-746-2187,P2A 3B8,4 Pine Drive,ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,45.34321,-80.0093537,No,Yes,Yes,No,Yes
Bell Pharmacy,Ottawa,bellpharmacy.ca,613-234-1890,K1R 6X4,737 Gladstone Ave.,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.407159,-75.705738,No,No,No,Yes,Yes
Vaughan Compounding Pharmacy,Vaughan,https://www.vcpharm.com/,,L4K 5Z2,3300 Rutherford Road Unit B7,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-17:00,43.8305843,-79.5407379,Yes,No,No,No,Yes
York Super Pharmacy,Cobourg,https://yorksuperpharmacy.medmeapp.ca/schedule,,K9A 3S4,500 Division St.,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.967393,-78.168007,No,No,No,Yes,No
Cornwall Medical Pharmacy,Cornwall,,613-936-8900,K6J 3R8,609 Pitt St.,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.0250235,-74.73137292,Yes,No,Yes,No,Yes
Parkway Forest Community Centre,North York,www.nygh.on.ca/patients-and-visitors/covid-19-updates/assessment-centres,416-635-2509,M2J 0C2,55 Forest Manor Road,ON,,,,,,43.7725839,-79.3460541,Yes,Yes,No,No,No
Cobourg Drug Mart,Cobourg,www.pharmachoice.com/locations/cobourg-drug-mart/,905-377-8600,K9A 0A1,9 Elgin St. East Unit 6A,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.9771213,-78.1718662,Yes,Yes,No,Yes,No
Allan's Community Pharmacy,Thornhill,www.allanspharmacy.ca,905-709-3414,L4J 8L7,531 Atkinson Ave. Unit 17,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.8178353,-79.4507569,Yes,Yes,No,Yes,Yes
People's Choice Remedy's Rx Pharmacy,Markham,www.remedys.ca/en/ontario/markham/peoples-choice-remedys-phcy-7044922,,L3S 4T6,2860 Denison St. Unit 103,ON,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,43.841606,-79.26577696,Yes,No,No,No,No
Pharmasave West Harbour Pharmacy,Hamilton,https://pharmasave.com/hamilton-west-harbour,905-529-7997,L8L 4S1,554 John St. North,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.272796,-79.8585556,Yes,Yes,Yes,Yes,Yes
The K-W Pharmacy,Waterloo,www.kwpharmacy.ca,,N2J 2V9,65 University Ave. East Unit 5A,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.477391,-80.520409,No,No,No,Yes,Yes
St. Clair Midland Pharmacy,Scarborough,http://www.scmmedical.ca/,,M1M 1T1,3655 St. Clair Ave. East Unit 1,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.7188084,-79.2484931,Yes,No,Yes,No,No
Panacea Pharmacy,Woodbridge,,905-856-2284,L4L 4Y7,4600 Highway 7,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.784288,-79.575584,Yes,Yes,No,Yes,No
Pathway Pharmacy,St. Catharines,http://pathwaypharmacy.ca,,L2S 0G1,1338 Fourth Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1545305,-79.2860775,No,Yes,No,Yes,Yes
Specialty Rx,Etobicoke,www.srxhealth.ca,416-503-3777,M8V 3V7,817 Brown's Line,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,43.609642,-79.54725,Yes,Yes,No,Yes,No
Westside Pharmacy and Compounding,Kingston,,613-767-6611,K7P 0K6,3079 Princess St.,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,44.261471,-76.597475,No,No,No,Yes,No
Pharmachoice Fieldgate Pharmacy,Mississauga,www.pharmachoice.com/locations/fieldgate,,L4X 2J4,3427 Fieldgate Drive,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.624357,-79.588318,Yes,Yes,No,No,No
Prescription Centre,London,www.lhsc.on.ca/prescription-centres/prescription-centres,519-685-8172,N6A 4G5,800 Commissioners Road East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9600727,-81.2261765,Yes,Yes,No,No,Yes
Craighurst Pharmacy,Barrie,,705-986-0186,L4M 4Y8,2054 Horseshoe Valley Road West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.5303881,-79.72411596,No,No,Yes,Yes,Yes
