location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Model Guardian Drug Store,Chapleau,https://www.guardian-ida-pharmacies.ca/en/ontario/chapleau/model-guardian-drug-store-7013785,,P0M 1K0,32 Birch St. East PO Box 190,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-16:30,47.8432755,-83.4012931,No,No,No,No,Yes
Singar's Pharmacy,St. Catharines,https://www.singarspharmacy.com/,,L2R 2N6,164 Welland Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1649471,-79.2420973,Yes,No,No,No,No
Lefroy Pharmacy,Innisfil,https://www.lefroypharmacy.ca/,,L0L 1W0,1311 Killarney Beach Road Unit B,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.2621361,-79.5540398,Yes,Yes,Yes,No,No
Clinix + Pharmacy,Windsor,https://clinixpharmacy.ca/,519-915-8787,N8X 4W5,475 Tecumseh Road East Unit 3,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.2973307,-83.0176015,Yes,Yes,No,No,Yes
Elliot Lake Health Centre Pharmachoice,Elliot Lake,https://www.pharmachoice.com/locations/elliot-lake-health-centre/,,P5A 1N7,267 Hillside Drive South,ON,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,46.380903,-82.659867,No,No,No,No,Yes
Eastend Pharmasave,Sault Ste. Marie,https://pharmasave.com/store/pharmasave-east-end/,705-450-4819,P6A 3Z9,150 Churchill Blvd.,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,46.5102827,-84.2970571,No,Yes,Yes,No,Yes
Pharmasave Stirling,Stirling,https://pharmasave.com/stirling/,613-395-2353,K0K 3E0,160 North St. PO Box Unit 2,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,44.3003815,-77.5502342,No,No,No,Yes,Yes
Lane Family Pharmacy,Parry Sound,https://pharmasave.com/store/pharmasave-lane-family-pharmacy/,705-746-2187,P2A 3B8,4 Pine Drive,ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,45.34321,-80.0093537,Yes,No,No,No,Yes
Bell Pharmacy,Ottawa,bellpharmacy.ca,613-234-1890,K1R 6X4,737 Gladstone Ave.,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.407159,-75.705738,No,No,No,Yes,No
Vaughan Compounding Pharmacy,Vaughan,https://www.vcpharm.com/,,L4K 5Z2,3300 Rutherford Road Unit B7,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-17:00,43.8305843,-79.5407379,Yes,No,Yes,No,Yes
York Super Pharmacy,Cobourg,https://yorksuperpharmacy.medmeapp.ca/schedule,,K9A 3S4,500 Division St.,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.967393,-78.168007,Yes,Yes,No,No,No
Cornwall Medical Pharmacy,Cornwall,,613-936-8900,K6J 3R8,609 Pitt St.,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.0250235,-74.73137292,Yes,Yes,No,Yes,No
Parkway Forest Community Centre,North York,www.nygh.on.ca/patients-and-visitors/covid-19-updates/assessment-centres,416-635-2509,M2J 0C2,55 Forest Manor Road,ON,,,,,,43.7725839,-79.3460541,Yes,Yes,No,Yes,Yes
Cobourg Drug Mart,Cobourg,www.pharmachoice.com/locations/cobourg-drug-mart/,905-377-8600,K9A 0A1,9 Elgin St. East Unit 6A,ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.9771213,-78.1718662,Yes,No,No,No,No
Allan's Community Pharmacy,Thornhill,www.allanspharmacy.ca,905-709-3414,L4J 8L7,531 Atkinson Ave. Unit 17,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.8178353,-79.4507569,Yes,Yes,Yes,Yes,Yes
People's Choice Remedy's Rx Pharmacy,Markham,www.remedys.ca/en/ontario/markham/peoples-choice-remedys-phcy-7044922,,L3S 4T6,2860 Denison St. Unit 103,ON,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,10:00-16:30,43.841606,-79.26577696,No,No,No,Yes,Yes
Pharmasave West Harbour Pharmacy,Hamilton,https://pharmasave.com/hamilton-west-harbour,905-529-7997,L8L 4S1,554 John St. North,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.272796,-79.8585556,Yes,No,Yes,No,No
The K-W Pharmacy,Waterloo,www.kwpharmacy.ca,,N2J 2V9,65 University Ave. East Unit 5A,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.477391,-80.520409,Yes,Yes,No,Yes,No
St. Clair Midland Pharmacy,Scarborough,http://www.scmmedical.ca/,,M1M 1T1,3655 St. Clair Ave. East Unit 1,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.7188084,-79.2484931,No,Yes,No,Yes,Yes
Panacea Pharmacy,Woodbridge,,905-856-2284,L4L 4Y7,4600 Highway 7,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.784288,-79.575584,Yes,Yes,No,Yes,No
Pathway Pharmacy,St. Catharines,http://pathwaypharmacy.ca,,L2S 0G1,1338 Fourth Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1545305,-79.2860775,No,No,No,Yes,No
Specialty Rx,Etobicoke,www.srxhealth.ca,416-503-3777,M8V 3V7,817 Brown's Line,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,43.609642,-79.54725,Yes,Yes,No,No,No
Westside Pharmacy and Compounding,Kingston,,613-767-6611,K7P 0K6,3079 Princess St.,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,44.261471,-76.597475,Yes,Yes,No,No,Yes
Pharmachoice Fieldgate Pharmacy,Mississauga,www.pharmachoice.com/locations/fieldgate,,L4X 2J4,3427 Fieldgate Drive,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.624357,-79.588318,No,No,Yes,Yes,Yes
Prescription Centre,London,www.lhsc.on.ca/prescription-centres/prescription-centres,519-685-8172,N6A 4G5,800 Commissioners Road East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,42.9600727,-81.2261765,No,No,Yes,Yes,Yes
Craighurst Pharmacy,Barrie,,705-986-0186,L4M 4Y8,2054 Horseshoe Valley Road West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.5303881,-79.72411596,No,No,No,Yes,Yes
Clinik Pharmacy,Brampton,,905-457-5252,L6W 0A1,7990 Kennedy Road South,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.675066,-79.722678,Yes,Yes,Yes,No,Yes
Cross Lake Pharmacy,Mississauga,www.crosslakepharmacy.com,905-891-9800,L5E 1C7,760 Lakeshore Road East Unit 104,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.5711142,-79.5644554,Yes,Yes,Yes,Yes,Yes
Chinguacousy Park,Brampton,https://www.switchhealth.clinic/terry-miller,844-930-4071,L6S 6H1,225 Central Park Drive,ON,,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,43.7220935699646,-79.7231068609248,Yes,No,Yes,No,No
Kingsway Paramedic Station-Drive In/Walk In Site,Mississauga,https://www.switchhealth.clinic/ontario-health-kingsway,844-930-4071,L5W 0H4,75 Kingsway Drive,ON,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,12:00-20:00,43.6463637,-79.7110444,No,Yes,Yes,No,No
Caledon Centre for Recreation and Wellness,Bolton,,905-796-4922,L7C 2V2,14111 Regional Road 50 North,ON,,,,,14:00-17:00,43.8749162,-79.7325306,Yes,Yes,No,Yes,Yes
RAZI Pharmacy,Toronto,http://razipharmacy.ca,647-347-7294,M4P 0A3,212 Eglinton Ave. East Unit 101,ON,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,43.7082873,-79.391964,Yes,No,No,No,Yes
100 Holland Court - LifeLabs,Bradford,https://www.lifelabs.com,877-313-4982,L3Z 1R8,100 Holland Court,ON,,,17:00-20:00,,,44.111884,-79.567408,Yes,No,Yes,No,Yes
Beaverbrook Pharmacy,London,www.guardian-ida-remedysrx.ca/en/ontario/london/beaverbrook-pharmacy-7003140,519-641-1499,N6H 0G6,1261 Beaverbrook Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.9914213,-81.2940855,No,Yes,No,Yes,Yes
950 Southdown Road - LifeLabs,Mississauga,https://www.lifelabs.com,877-313-4982,L5J 2Y4,950 Southdown Road,ON,17:00-20:00,,17:00-20:00,,,43.506735,-79.632656,Yes,No,Yes,Yes,No
470 Bronte Street - LifeLabs,Milton,https://www.lifelabs.com,877-313-4982,L9T 2J4,470 Bronte Street South,ON,,,,,17:00-20:00,43.498138,-79.876239,No,Yes,No,Yes,Yes
John & Jack Pharmacy,Toronto,https://johnjackpharmacy.ca/,647-347-9333,M6A 1C2,787 Lawrence Ave. West,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.7138242,-79.4538898,No,No,Yes,Yes,Yes
Pickering Chestnut Hill Covid Assessment Centre,Pickering,covidswab.lh.ca,,L1V 3Y7,1867 Valley Farm Road,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.8388062155865,-79.0786621573967,No,No,Yes,No,Yes
Noojmowin Teg Health Centre,Little Current,http://www.noojmowin-teg.ca/contact-us,705-368-2182,P0P 1K0,"48 Hillside Road, Aundeck Omni Kaning",ON,08:30-16:00,08:30-16:00,08:30-16:00,08:30-16:00,08:30-16:00,45.9594395382781,-81.9969970100715,Yes,Yes,No,No,No
13728 Tecumseh Road East - MLW,Windsor,https://medlabsofwindsor.com/,519-258-1991,N8N 3T6,13728 Tecumseh Road East,ON,16:00-20:00,16:00-20:00,16:00-20:00,16:00-20:00,16:00-20:00,42.313603,-82.871652,Yes,No,Yes,No,Yes
1428 Ouellette Avenue - MLW,Windsor,https://medlabsofwindsor.com/,519-258-1991,N8X 1K4,1428 Ouellette Avenue,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,42.301618,-83.028238,Yes,No,No,No,Yes
197 Talbot Street West - MLW,Leamington,https://medlabsofwindsor.com/,519-258-1991,N8H 1N8,197 Talbot Street West,ON,16:00-20:00,16:00-20:00,16:00-20:00,16:00-20:00,16:00-20:00,42.050536,-82.615151,Yes,No,Yes,No,No
Pharmasave Progress Medical Pharmacy,Scarborough,https://pharmasave.com/store/pharmasave-progress-medical-pharmacy/,416-299-9131,M1P 2L9,1939 Kennedy Road Unit 1,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.76829,-79.281532,Yes,Yes,No,No,No
370 Bayview Drive - LifeLabs,Barrie,https://www.lifelabs.com,877-313-4982,L4N 0M7,370 Bayview Drive,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,44.347987,-79.680211,No,No,No,No,No
575 River Glen Boulevard - LifeLabs,Oakville,https://www.lifelabs.com,877-313-4982,L6H 6X6,575 River Glen Boulevard,ON,,17:00-20:00,,,,43.460908,-79.737552,Yes,No,No,No,Yes
200 Lorraine Avenue - LifeLabs,Kitchener,https://www.lifelabs.com,877-313-4982,N2B 3R3,200 Lorraine Avenue,ON,,,,,,43.460832,-80.441017,Yes,No,No,Yes,Yes
33 Farley Drive - LifeLabs,Guelph,https://www.lifelabs.com,877-313-4982,N1L 0B7,33 Farley Drive,ON,,16:00-20:00,,16:00-20:00,,43.502291,-80.18727,Yes,Yes,No,No,Yes
338 Waterloo Street - LifeLabs,New Hamburg,https://www.lifelabs.com,877-313-4982,N3A 1T6,338 Waterloo Street,ON,17:00-20:00,,17:00-20:00,,,43.38642,-80.712567,No,Yes,Yes,Yes,Yes
350 Conestoga Boulevard - LifeLabs,Cambridge,https://www.lifelabs.com,877-313-4982,N1R 8P4,350 Conestoga Boulevard,ON,,16:00-20:00,,16:00-20:00,,43.390051,-80.313722,No,No,No,Yes,Yes
1100 Sheppard Ave - LifeLabs,North York,https://www.lifelabs.com,877-313-4982,M2K 2W1,1100 Sheppard Avenue East,ON,,,,,,43.771181,-79.369598,Yes,No,No,Yes,Yes
8787 Woodbine Avenue - LifeLabs,Markham,https://www.lifelabs.com,877-313-4982,L3R 5W9,8787 Woodbine Avenue,ON,closed,closed,closed,17:00-20:00,closed,43.855706,-79.359016,No,Yes,No,Yes,Yes
95 First Street - LifeLabs,Orangeville,https://www.lifelabs.com,877-313-4982,L9W 2E8,95 First Street,ON,,17:00-20:00,,17:00-20:00,,43.92851313,-80.09742882,No,Yes,Yes,No,No
30 McNaughton Avenue - LifeLabs,Wallaceburg,https://www.lifelabs.com,877-313-4982,N8A 1R9,30 McNaughton Avenue,ON,closed,closed,closed,closed,closed,42.587985,-82.386369,No,No,No,No,Yes
59 Main Street East - LifeLabs,Kingsville,https://www.lifelabs.com,877-313-4982,N9Y 1A1,59 Main Street East,ON,closed,closed,closed,closed,closed,42.037923,-82.73695,Yes,No,Yes,Yes,Yes
6505 Tecumseh Road East - LifeLabs,Windsor,https://www.lifelabs.com,877-313-4982,N8T 1E7,6505 Tecumseh Road East,ON,closed,closed,closed,closed,closed,42.310252,-82.94647,Yes,Yes,No,Yes,No
5 Fairway Boulevard - LifeLabs,Bancroft,https://www.lifelabs.com,877-313-4982,K0L 1C0,5 Fairway Boulevard,ON,,,,,,45.0853205,-77.862031,No,No,Yes,No,No
COVID-19 Testing Centre Kinoak Arena,Oakville,https://drivercheck.ca/ontariohealth,,L6L 4N1,363 Warminster Drive,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,43.4198008,-79.6999321,No,Yes,Yes,No,Yes
Stoney Creek Pharmacy,London,,519-667-0220,N5X 4G7,770 South Wenige Drive,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.0491718,-81.2529905,Yes,No,No,Yes,No
Toronto General Hospital Outpatient Pharmacy,Toronto,,416-340-4075,M5G 2N2,585 University Ave. Unit 1NU Room 2,ON,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,08:00-18:00,43.6583335,-79.3892052,Yes,Yes,Yes,No,Yes
MMT Downtown,Toronto,https://torontoaddictiontreatmentcenter.ca/,647-347-4444,M5A 2E6,218 Gerrard St. East,ON,07:30-16:30,07:30-16:30,07:30-16:30,07:30-16:30,07:30-16:30,43.661619,-79.3709606,No,Yes,No,Yes,Yes
Levack Pharmacy,Levack,www.guardian-ida-remedysrx.ca/en/ontario/levack/levack-pharmacy-7008423,705-966-3612,P0M 2C0,2 First Ave. North,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,46.6392709,-81.3904105,No,Yes,Yes,No,Yes
Prescription Shop - Grosvenor,London,www.sjhc.london.on.ca/areas-of-care/prescription-shop-pharmacydrugstore/contact-details,519-646-6194,N6A 4V2,268 Grosvenor St. Unit A1-013,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,43.0004802,-81.2544841,No,Yes,Yes,No,No
Prescription Shop 2 - Wellington,London,,519-455-4705,N6A 4V2,550 Wellington Road,ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,42.9555215,-81.2253568,No,No,No,No,No
Brooklin IDA Pharmacy,Brooklin,www.guardian-ida-remedysrx.ca/en/ontario/brooklin/brooklin-ida-pharmacy-7045931,905-655-3301,L1M 1A3,65 Baldwin St.,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.9576518,-78.9603309,Yes,No,No,No,Yes
Lotus Pharmacy,Burlington,http://lotuspharmacy.ca/,289-636-1433,L7M 4W8,4100 Upper Middle Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.3840215,-79.7993688,No,No,Yes,Yes,Yes
North York General Hospital Pharmacy,North York,,416-756-6752,M2K 1E1,4001 Leslie St.,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,43.7691623,-79.362988,No,No,No,No,No
Pharmashield Dispensary,Niagara Falls,www.pharmashield.ca,905-356-8482,L2G 5X7,5400 Portage Road Unit 1,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0954631,-79.0905763,Yes,Yes,Yes,No,Yes
Phil's Lakeshore Pharmacy IDA,North Bay,,705-476-4016,P1A 2A1,41 Lakeshore Drive,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,46.2949651,-79.4551365,Yes,Yes,Yes,No,Yes
Schill's Pharmacy,Waterloo,www.guardian-ida-remedysrx.ca/en/ontario/waterloo/schills-remedysrx-7004230,519-886-5925,N2K 4P2,570 University Ave. East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.495254,-80.490752,Yes,No,Yes,No,Yes
Woodchester IDA Pharmacy,Mississauga,https://woodchesterida.com/,905-822-9500,L5K 1R8,2458 Dundas St. West Unit 13,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.526896,-79.675625,No,Yes,Yes,Yes,No
Queensway Health Pharmacentre,Etobicoke,www.guardian-ida-remedysrx.ca/en/ontario/toronto/queensway-health-phcy-7032460,416-521-4111,M9C 1A5,150 Sherway Drive,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.608076,-79.560595,Yes,Yes,Yes,No,Yes
Charlton Campus Outpatient Pharmacy,Hamilton,,905-521-6170,L8N 4A6,50 Charlton Ave. East,ON,09:00-17:00,09:00-19:00,09:00-17:00,09:00-17:00,09:00-17:00,43.2491399,-79.8702177,Yes,No,Yes,No,Yes
King Campus Scripts Pharmacy,Hamilton,,905-573-4850,L8G 5E4,2757 King St. East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.2218746,-79.7743193,No,Yes,No,Yes,Yes
Shepherd Drug Mart,Mississauga,,905-812-5111,L5V 2G2,1474 Pickwick Drive Unit 5A,ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,43.592342,-79.703824,Yes,No,No,Yes,No
Sandalwood Drugs,Mississauga,https://www.sandalwooddrugs.ca/,905-568-2628,L5R 3E7,30 Eglinton Ave West Unit 10B,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.6056064,-79.6532309,Yes,Yes,Yes,No,Yes
Black Creek Community Health Centre - San Romanoway Site,Toronto,,416-830-3229 / 416-249-8000,M3N 2Y9,15 San Romanoway,ON,,16:00-19:00,,,,43.7592855,-79.5182249,No,No,Yes,Yes,Yes
Live Well Pharmacy,Niagara Falls,,289-296-0900,L2J 2K5,3531 Portage Road,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.121772,-79.1008616,Yes,No,Yes,No,Yes
Ben's Pharmacy,Sutton West,https://benspharmacy.ca/,905-722-8898,L0E 1R0,20865 Dalton Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,44.307324,-79.363458,No,No,No,No,Yes
Oak Lake Pharmacy,Oakville,,905-337-0777,L6K 1E4,146 Lake Shore Road West Unit A2,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.4381673,-79.6756123,Yes,No,Yes,Yes,Yes
West Plains Pharmacy,Burlington,https://westplainspharmacy.com/,905-333-0101,L7T 0A5,100 Plains Road West Unit 20,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.3037553,-79.8556253,No,No,No,No,Yes
Voak Pharmasave,Oakville,https://pharmasave.com/oakville-iroquois-shore/location/,289-351-5253,L6H 0X7,438 Iroquois Shore Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.4664827,-79.682274,No,No,No,Yes,Yes
Scott Vine Pharmacy,St Catharines,www.scottvinepharmacy.ca,905-646-4800,L2N 6T4,350 Scott St. Unit 107-108,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1869182,-79.2317426,No,No,No,Yes,Yes
Pharmacie Bourget Pharmacy,Bourget,https://pharmasave.com/bourget/,613-487-3598,K0A 1E0,3 St. Pierre St,ON,09:00-18:00,09:00-18:00,09:00-19:00,09:00-18:00,09:00-18:00,45.434866,-75.160357,Yes,No,Yes,No,No
Coldwater Guardian Pharmacy,Coldwater,www.guardian-ida-pharmacies.ca/en/ontario/coldwater/coldwater-pharmacy-7003478,705-686-3356,L0K 1E0,45 River St. North,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.714144,-79.646235,Yes,Yes,No,Yes,No
Shepherd Pharmacy,Oakville,https://myshepherdpharmacy.com/,905-845-8777,L6K 3E1,579 Kerr St. Unit 7,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.4486954,-79.6884063,Yes,No,Yes,No,Yes
Cims Pharmacy,Oakville,www.guardian-ida-remedysrx.ca/en/ontario/oakville/cims-pharmacy-7017955,905-845-0800,L6H 3P1,1235 Trafalgar Road,ON,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,43.467518,-79.690452,Yes,No,Yes,No,Yes
Lifecare Rx Pharmacy,Oakville,www.lifecarerxpharmacy.com,905-845-1945,L6H 3S7,201 River Oaks Blvd. West Unit 2&3,ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.464547,-79.7223418,No,No,Yes,Yes,Yes
Port Credit Med Centre & Pharmacy,Mississauga,http://pharmasave.com/mississauga-port-credit,905-274-8441,L5H 2H9,49 Mississauga Road North Unit 6,ON,10:00-19:00,10:00-19:00,closed,10:00-19:00,10:00-19:00,43.5497958,-79.5920362,No,Yes,No,No,No
Main Street Medical Pharmacy,Brampton,https://mainstreetmedicalpharmacy.com/,905-970-9922,L7A 3R9,10886 Hurontario St. Unit 8,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.724064,-79.814387,Yes,No,Yes,Yes,Yes
Meadow's Arbor Pharmacy,Aurora,https://pharmasave.com/aurora-william-graham/location/,905-505-6555,L4G 7C4,555 William Graham Drive Unit 29,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,44.0198658,-79.4211868,No,No,Yes,Yes,Yes
Britlin Pharmacy,Mississauga,,905-501-1960,L5R 3X8,5985 Rodeo Drive Unit 5,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.614604,-79.6911315,No,No,Yes,Yes,Yes
Lancaster Medical Pharmacy,Ottawa,https://pharmasave.com/ottawa-lancaster/,613-518-1978,K1B 5N3,2450 Lancaster Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,45.4017358,-75.619868,Yes,No,Yes,No,No
Marmora Pharmacy,Marmora,www.guardian-ida-remedysrx.ca/en/ontario/marmora/marmora-pharmacy-7053632,613-644-0404,K0K 2M0,38 Forsyth St.,ON,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,09:00-17:30,44.4826509,-77.6818005,No,Yes,Yes,No,No
Cannifton Pharmacy,Belleville,www.rxhealthmed.ca/locations/cannifton-pharmacy,613-779-3939,K8N 4V4,135 Cannifton Road Unit 2&3,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.1803904,-77.37897185,No,Yes,Yes,Yes,Yes
Mister Pharmacist,Toronto,www.misterpharmacist.com,416-593-4000,M5A 2R2,116A Sherbourne St.,ON,07:30-18:30,07:30-18:30,07:30-18:30,07:30-18:30,07:30-18:30,43.6536737,-79.369361,Yes,No,No,Yes,Yes
Henry St Remedy's Rx,Brantford,www.guardian-ida-remedysrx.ca/en/ontario/brantford/henry-st-remedys-7050421,519-753-6662,N3S 5C9,195 Henry St.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.155556,-80.24055839,Yes,Yes,No,No,Yes
Health Gate Pharmacy,Windsor,,519-915-3119,N9A 6Z1,810 Ouellette Ave.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.3117377,-83.0347383,Yes,No,Yes,No,Yes
Bayridge Pharmacy,Kingston,,613-384-6333,K7P 1W9,2790 Princess St.,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.2601324,-76.5816839,No,No,Yes,No,Yes
Bethany Drug Mart,Bethany,https://bethany-drug-mart.business.site,705-340-7602,L0A 1A0,1484 Highway 7a,ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,44.1821882,-78.56595052,No,Yes,Yes,No,No
Bonafide Compounding Pharmacy,Milton,bonafidehealth.ca,905-636-7880,L9E 1N7,1598 Leger Way Unit 5,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.4803049,-79.8420037,No,No,Yes,Yes,No
Binbrook Family Health Pharmacy,Binbrook,www.guardian-ida-remedysrx.ca/en/ontario/binbrook/binbrook-family-health-phcy-7053300,289-522-0775,L0R 1C0,2537 Regional Road 56 Unit B6,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.1247027,-79.8019409,No,No,Yes,Yes,Yes
Riverdale East Pharmacy,Stoney Creek,www.guardian-ida-pharmacies.ca/en/ontario/stoney-creek/riverdale-east-pharmacy-7038790,905-664-0705,L8V 4E6,168 Barton St. Unit 1,ON,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,10:00-20:00,43.2317123,-79.7404113,No,Yes,Yes,Yes,No
Faith Pharmacy,Oshawa,www.ida-faithpharmacy.ca,905-240-7433,L1G 0A2,100 Bond St. East Unit 3,ON,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,08:00-19:00,43.8996478,-78.85975647,Yes,No,No,Yes,No
Click Pharmacy,Kanata,clickpharmacy.ca,613-435-5100,K2L 1V2,442 Hazeldean Road Unit 8,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.2995218,-75.8851292,No,Yes,Yes,Yes,No
Vansickle Pharmacy,St Catharines,www.guardian-ida-remedysrx.ca/en/ontario/st-catharines/vansickle-pharmacy-7053600,905-687-1102,L2S 3W5,10 Macturnbull Drive Unit 11,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,43.1312017,-79.2693581,No,No,No,Yes,No
Viva Health Pharmacy,Richmond Hill,www.vivahealthcentres.com,905-237-6364,L4C 1V6,9580 Yonge St. Unit 106,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.8611023,-79.4358916,No,No,Yes,Yes,No
