location_name,city,website,phone,postal_code,address,province,monday,tuesday,wednesday,thursday,friday,latitude,longitude,Accessible Entrances,Accessible Washrooms,Accessible Parking,Individual Service,Wait Accommodations
Port Credit Village Pharmacy,Port Credit,www.portcreditpharmacy.com,905-278-7237,L5G 1G8,225 Lakeshore Road East,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.5588973,-79.5775929,Yes,Yes,No,No,No
Aim Drug Mart,London,,519-432-3763,N6B 2E8,450 Central Avenue,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.993382,-81.241292,Yes,No,Yes,Yes,No
Urban Pharmacy,Mississauga,www.urbanrx.ca,905-897-2210,L5C 4L3,"900 Rathburn Road West, Unit B4",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.5782231,-79.6608712,No,Yes,Yes,No,Yes
Elliott Drug Mart,Kingston,www.guardian-ida-remedysrx.ca/en/ontario/kingston/elliott-drug-mart-7054420,613-545-9393,K7K 6M9,"400 Elliott Avenue, Unit 12",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,44.2555938,-76.4981109,No,Yes,No,Yes,Yes
Murray Shore Pharmacy,Toronto,,416-789-1800,M6A 2C7,3537 Bathurst Street,ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.729857,-79.431841,Yes,Yes,No,Yes,Yes
Nadia's Pharmacy IDA,Hamilton,,905-561-1274,L8K 5N8,"625 Greenhill Avenue, Units 9-10",ON,09:00-17:00,11:00-18:00,08:30-17:30,11:00-18:00,09:00-17:00,43.2103493,-79.7861862,No,Yes,Yes,No,No
Samy's Mountain Pharmacy,Hamilton,,905-383-2273,L8V 4S9,550 Fennell Avenue East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.232101,-79.855832,No,No,No,Yes,Yes
Bloor St Pharmacy,Toronto,www.bloorstpharmacy.com,416-537-4649,M6G 1M3,849 Bloor Street West,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.6623127,-79.4237173,No,Yes,No,No,Yes
Welland Pharmacy,Welland,https://mywhpharmacy.ca/contact-welland-pharmacy/,289-820-8900,L3B 3Y3,601 East Main Street,ON,09:00-18:00,07:00-16:00,09:00-18:00,09:00-19:00,09:00-18:00,42.9933179,-79.2340301,Yes,Yes,No,No,No
Whole Health Niagara Pharmacy,Welland,https://mywhpharmacy.ca/contact-whole-health-pharmacy-niagara-drive-thru/,905-361-1449,L3C 1M4,"905 Niagara Street, Unit U1",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.0211195,-79.2504814,No,Yes,Yes,No,No
King Square Pharmacy,Markham,,905-887-9800,L6C 0M5,"9390 Woodbine Avenue, Unit 1-3",ON,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,11:00-17:00,43.8720691,-79.3642657,Yes,Yes,No,Yes,No
Golden Care Pharmacy,Niagara Falls,,905-354-0077,L2E 6X2,5546 Portage Road,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-16:00,43.094176,-79.090471,Yes,No,No,Yes,Yes
Danforth Village,Toronto,https://www.tehn.ca/covid-19/community-covid-19-outreach-centres-east-toronto,,M4C 1M9,3003 Danforth Avenue,ON,10:00-18:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,43.689750170866,-79.2906595813544,No,No,No,No,Yes
Flemingdon-Gateway Outreach Centre,North York,https://www.tehn.ca/covid-19/community-covid-19-outreach-centres-east-toronto,,M3C 3A1,"10 Gateway Boulevard, Unit 100A",ON,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,43.7100363852708,-79.3326401604417,Yes,No,Yes,No,No
Gerrard Square Outreach Centre,Toronto,https://www.tehn.ca/covid-19/community-covid-19-outreach-centres-east-toronto,,M4M 3G6,1000 Gerrard Street East,ON,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,13:00-19:00,43.6693185920643,-79.3391412444166,No,Yes,Yes,No,Yes
Parkdale Queen West Community Pop-Ups,Toronto,,,M6K 1L2,1229 Queen Street West,ON,,,,,,43.6419541689925,-79.429368600926,Yes,Yes,No,Yes,No
Regent Park Pop-Ups,Toronto,https://regentparkchc.org/wp-content/uploads/2021/10/Regent-Park-COVID-19-testing-clinic.pdf,416-364-2261,M5A 2C6,40 Oak Street,ON,,,15:30-18:30,,,43.6616119416211,-79.365287789279,No,Yes,Yes,Yes,Yes
Women's College Pop-Ups,Toronto,,416-787-1661 ext. 3300,M9N 2R3,1541 Jane Street,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,43.698785914383,-79.5019464316068,No,Yes,No,Yes,Yes
COVID-19 Pop-up Testing Clinic (West Haldimand),Hagersville,https://chlscheduling.as.me/,,N0A 1H0,75 Parkview Road,ON,,,,,,42.959342,-80.041081,Yes,No,No,No,Yes
COVID-19 Pop-up Testing Clinic (Haldimand War Memorial),Dunnville,https://chlscheduling.as.me/,,N1A 2P7,400 Broad Street,ON,,,,,,42.905645,-79.625175,No,Yes,Yes,Yes,Yes
Concord Specialty Pharmacy,Concord,www.concordsp.ca,905-738-5155,L4K 2Z5,"2180 Steeles Avenue West, Unit 4",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-15:00,43.7824644,-79.4936698,Yes,No,Yes,No,No
Ceremonial Pharmacy,Mississauga,http://aymandongol.wixsite.com/website,905-712-1743,L5R 2N3,"223 Ceremonial Drive, Unit 2",ON,10:00-20:00,10:00-20:00,10:00-18:00,10:00-20:00,10:00-20:00,43.604878,-79.663383,Yes,No,No,No,Yes
Guardian Sydney's Drug Mart,Cornwall,www.guardian-ida-pharmacies.ca/en/ontario/cornwall/sydneys-drug-mart-7051762,613-902-5318,K6H 3J7,841 Sydney Street,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.0291594,-74.7317032,Yes,Yes,No,Yes,No
Medplus Pharmacy,Oshawa,www.medpluspharmacy.ca,905-240-6600,L1G 4S4,111 Simcoe Street North,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.9005402,-78.8647492,Yes,No,No,Yes,No
Kipling Pharmacy,Etobicoke,kiplingpharmacy.ca,,M9W 4K8,"2141 Kipling Avenue, Unit 5",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.719569,-79.56941,Yes,No,Yes,Yes,No
Fairway Pharmacy and Clinic,Kitchener,http://fairwaypharmacyandclinic.ca/,519-208-1004,N2C 1X3,"500 Fairway Road, Unit 14",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.4209791,-80.4476894,Yes,Yes,No,Yes,No
Queentario Pharmacy,Mississauga,,905-281-1383,L5A 4C7,"2325 Hurontario Street, Unit 4A",ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.5747781,-79.6081982,Yes,No,Yes,Yes,No
Toronto Specialty Pharmacy,Toronto,,416-901-7944,M6H 1A7,"998 College Street, Unit 2",ON,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,08:30-17:00,43.6532681,-79.4285204,Yes,No,Yes,No,Yes
Pharmacie Alexandria,Alexandria,https://pharmasave.com/alexandria/location/,343-474-0113,K0C 1A0,26 Main Street North,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.310864,-74.63653039,Yes,No,No,Yes,No
Hawkesbury Pharmasave,Hawkesbury,https://pharmasave.com/hawkesbury/location/,613-636-0004,K6A 3H9,"1010 Spence Avenue, Unit 16",ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.5958203,-74.6008511,No,No,Yes,Yes,No
Old Town Pharmacy,Amherstburg,,226-773-7007,N9V 1E9,80 Richmond Street,ON,09:00-17:00,09:00-17:00,09:00-17:00,11:00-15:00,09:00-17:00,42.1030365,-83.1114891,No,No,No,Yes,Yes
Limebank Pharma Plus,Ottawa,www.limebankpharmacy.ca,613-425-7100,K1V 2P3,"3771 Spratt Road, Unit 10",ON,08:30-19:00,08:30-19:00,08:30-19:00,08:30-19:00,08:30-18:00,45.2876595,-75.6734848,Yes,Yes,Yes,No,No
Quiick Medicine,North York,https://quiickmedicine.ca/,416-789-0100,M6A 2T3,"3250 Dufferin Street, Unit 6",ON,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,43.7198634,-79.4562768,No,No,No,No,No
Broadview North Pharmacy,East York,www.broadviewnorthpharmacy.ca,416-422-4899,M4K 2S6,1123 Broadview Avenue,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.6871331,-79.3554926,Yes,Yes,Yes,No,No
Med Cure Pharmacy & Clinic,Pickering,www.medcurepharmacy.ca,289-660-3448,L1X 0J1,2460 Brock Road,ON,09:00-19:00,09:00-20:00,09:00-20:00,09:00-19:00,09:00-19:00,43.8700545,-79.084053,Yes,No,No,No,No
St. Andrews Pharmasave,Cambridge,https://pharmasave.com/cambridge/location/,519-904-4919,N1S 1N5,"190 St. Andrews Street, Unit B2",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.3500449,-80.3264898,Yes,Yes,No,Yes,Yes
St. Mark's Pharmacy,Oakville,www.guardian-ida-remedysrx.ca/en/ontario/oakville/st-marks-pharmacy-7010479,905-845-6125,L6J 3J3,586 Argus Road,ON,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,09:30-17:00,43.457136,-79.6856,No,No,No,No,No
Elmvale Pharmasave,Elmvale,www.elmvalepharmacy.com,705-322-6464,L0L 1P0,"70 Yonge Street South, Unit 1",ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,44.577721,-79.861468,No,Yes,Yes,Yes,Yes
Falconer Pharmacy,Mississauga,https://www.falconerpharmacy.com/,905-821-3637,L5N 0C3,"6675 Falconer Drive, Unit 3",ON,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,09:30-20:00,43.6059624,-79.7282762,No,Yes,Yes,No,Yes
Precise Pharmacy,London,,519-432-3686,N6A 3H6,813 Richmond Street,ON,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:30,08:30-17:00,42.9973,-81.254446,Yes,No,Yes,Yes,No
East Ottawa Kids COVID Care Clinic,Orleans,https://www.eastottawakids.com/site/home?utm_source=OPH&utm_medium=OPH_COVIDTesting_Page&utm_campaign=Coronavirus&utm_content=East_Ottawa_Kids_Booking_Form,613-686-1911,K1E 0A8,"4289 Innes Road, 2nd Floor",ON,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,17:00-21:00,45.4591712752515,-75.4955805020283,Yes,Yes,No,No,No
"COVID, Cold and Flu Care Clinic (Mississauga Medical Arts)",Mississauga,http://familycovidtest.ca/,905-288-5900,L5M 5J3,5010 Glen Erin Drive,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-17:00,09:00-17:00,43.5552971198977,-79.7148345151867,Yes,No,No,No,No
2494 Danforth Ave - Dynacare,Toronto,https://www.dynacare.ca/covidtestingontario.aspx,416-699-2810,M4C 1K9,2494 Danforth Avenue,ON,17:00-20:30,17:00-20:30,17:00-20:30,17:00-20:30,17:00-20:30,43.6883102985312,-79.3035045309368,Yes,Yes,Yes,No,Yes
18 Amy Croft Dr - Dynacare,Windsor,https://www.dynacare.ca/covidtestingontario.aspx,226-216-3173,N9K 0A1,18 Amy Croft Drive,ON,17:00-20:30,17:00-20:30,17:00-20:30,17:00-20:30,17:00-20:30,42.307428378,-82.8669212708007,No,Yes,Yes,No,No
Mohawk College Health and Wellness Centre,Hamilton,www.mohawkcollege.ca/healthservices,905-575-2211,L9B 1K2,1565 Upper James Street,ON,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,08:00-16:00,43.20367,-79.89068,No,No,No,No,No
Old South,London,,,N6J 0A8,"460 Springbank Drive, Unit 308",ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,42.9671784857919,-81.2856247623801,No,Yes,Yes,No,Yes
Whitehills,London,,,N6G 5B4,"1055 Fanshawe Park Road West, Unit 105",ON,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,08:30-16:30,43.0147472023223,-81.3256794130306,Yes,Yes,No,No,No
Tomken Medical Pharmacy,Mississauga,,905-628-8222,L4W 1P1,5153 Tomken Road,ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.62949638,-79.6354126,Yes,No,No,Yes,Yes
West Hill Medical Pharmacy,Scarborough,,416-628-7881,M1E 2P8,"4637 Kingston Road East, Unit 2",ON,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,43.774523,-79.177464,No,Yes,No,Yes,Yes
Swansea Village Pharmasave,Toronto,,416-604-1234,M6S 1P5,2388 Bloor Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.64992422,-79.48251202,No,Yes,No,No,No
Chafford Pharmacy Inc.,Hamilton,,289-674-4803,L8T 1R9,"1104 Fennell Avenue East, Unit 1",ON,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,10:00-19:00,43.22545,-79.8306,No,No,No,No,No
Pendale Pharmacy,Brampton,,905-789-6500,L6X 0T9,"831 Bovaird Drive West, Unit 26",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.68773,-79.8055,No,No,No,Yes,No
Waterloo St. Jacobs Pharmacy,Waterloo,,519-206-6777,N2J 4G8,"820 King Street North, Unit 1",ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.51278,-80.554,Yes,No,No,Yes,Yes
Cedarbrae Medical Pharmacy,Scarborough,,416-901-6380,M1G 1P6,3630 Lawrence Avenue East,ON,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,09:30-19:30,43.76075,-79.2229,Yes,Yes,Yes,Yes,No
Eastern Pharmacy,Brampton,,905-488-5687,L6W 1X9,"80 Eastern Avenue, Unit 2",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.69666,-79.7438,No,No,No,No,No
TrueCare Pharmacy,Milton,www.truecarepharmacy.ca,289-429-0352,L9T 4Z9,"810 Nipissing Road, Unit 107",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-16:00,43.52177,-79.8652,No,No,No,Yes,No
"COVID, Cold and Flu Care Clinic (Pearl Medical Group)",Mississauga,https://pearlmedical.cortico.ca/book/covid--19-swab-test/,647-948-8432,L5L 5S7,58-3176 Ridgeway Drive,ON,15:00-20:00,09:30-14:30,15:00-20:00,15:00-20:00,15:00-20:00,43.5177986568107,-79.6944839382513,Yes,Yes,No,Yes,No
Care Plus Pharmacy,Toronto,,416-461-2277,M4L 1Z5,1401 Gerrard Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.67185,-79.3236,No,No,Yes,Yes,Yes
Dusk Ida Pharmacy,Brampton,https://pulseucc.com,905-451-9999,L6Y 5Z6,55 Dusk Drive,ON,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,09:00-22:00,43.65593,-79.7678,Yes,No,No,Yes,Yes
Xpresspill Pharmacy,Thorold,,905-682-2400,L2V 4Y6,"3550 Schmon Parkway, Unit 1A",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.11766,-79.239608,Yes,No,Yes,No,No
Mabuhay Pharmacy,North York,,647-352-2003,M3M 2T7,"935 Sheppard Avenue West, Unit 101",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.75101,-79.4584,No,No,Yes,No,No
Frederick Pharmasave,Kitchener,,226-647-2700,N2H 2P5,"450 Frederick Street, Unit 200",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.45872,-80.4728,No,Yes,Yes,Yes,Yes
Omni Pharmacy,Toronto,,416-588-8724,M6G 1L8,799 Bloor Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.66279,-79.4214,No,No,Yes,Yes,No
Progress Centre Pharmacy,Scarborough,www.progresscentremedical.com,647-350-6660,M1P 5A4,"9 Progress Avenue, Unit 1A",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.76934,-79.2809,No,No,No,No,No
Selecthealth Pharmacy,Woodbridge,www.selectpharmacy.ca,905-417-4949,L4H 4G1,"3981 Major Mackenzie Drive, Unit 20",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.84216,-79.5728,No,No,No,Yes,No
Weston Discount Pharmacy,North York,,416-749-2134,M9M 0G4,"3473 Weston Road, Unit B",ON,10:00-17:00,10:00-17:00,closed,10:00-17:00,10:00-17:00,43.75132,-79.5443,Yes,No,Yes,No,Yes
Emmett Drug Mart,York,,647-351-3333,M6M 2E4,"55 Emmett Drug Mart, Unit 4",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.68868,-79.5033,No,Yes,No,No,No
Meadowlands Pharmacy,Ottawa,https://pharmasave.com/ottawa-meadowlands/,613-422-5800,K2C 1N6,885 Meadowlands Drive,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,45.36816,-75.7026,Yes,No,No,No,No
Healthshield Compounding Phcy,Toronto,www.healthshield.ca,416-544-5449,M4P 1P2,"586 Eglinton Avenue East, Unit 102",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.71076,-79.3796,No,No,Yes,No,Yes
Health Sheild Pharmacy,Toronto,,416-757-2839,M4B 2S7,939 O'Connor Drive,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.70792,-79.3108,Yes,Yes,Yes,Yes,Yes
Weston Medical Centre Pharmacy,Toronto,,416-248-5444,M9N 1W8,1953 Weston Road,ON,08:00-18:00,08:00-18:00,08:00-16:00,08:30-17:30,08:30-17:30,43.70083,-79.5182,No,Yes,No,Yes,Yes
Samy's Drug Mart,Hamilton,,289-769-8031,L8L 3B4,847 Barton Street East,ON,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,08:00-21:00,43.25469,-79.8285,Yes,No,No,No,No
Navan Medical Pharmacy,Orleans,www.navanpharmacy.com,613-518-7444,K1W 0K7,3349 Navan Road,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,45.42793,-75.5044,No,No,No,No,No
Highland Creek Pharamcy,Scarborough,,416-286-6522,M1C 1B7,371 Old Kingston Road,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.78342,-79.1699,Yes,Yes,Yes,No,No
Auremeds Compounding Pharmacy,Kemptville,www.auremeds.com,613-258-4777,K0J 1J0,"215 Sanders Street, Unit 105",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,45.01845,-75.648,No,No,Yes,No,No
Unique Care Pharmacy,Scarborough,unique-care-pharmacy.business.site,647-352-4747,M3B 1B6,"2231 Victoria Park Avenue, Unit 6",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.76183,-79.3166,Yes,No,Yes,No,No
Vibrin Drug Mart,Mississauga,www.vibrinrx.com,905-890-2233,L4Z 3K8,"50 Bristol Road East, Unit 2 & 3",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.61556,-79.6611,No,Yes,Yes,Yes,No
Pharmasave Boler Pharmacy,London,,519-642-9626,N6K 2K8,"431 Boler Road, Unit 5",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,42.95228,-81.3315,Yes,No,Yes,No,No
Upper Beach Pharmacy,Toronto,www.guardian-ida-remedysrx.ca/en/ontario/toronto/upper-beach-pharmacy-7039321,647-748-9333,M4E 1S7,"952 Kingston Road, Unit 102",ON,09:00-18:00,09:00-18:00,12:00-20:00,12:00-20:00,09:00-18:00,43.68073,-79.2877,Yes,Yes,Yes,Yes,No
HealthShield Pharmacy,Toronto,www.healthshield.ca,416-901-2568,M5A 0R5,681 Dundas Street East,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.6609,-79.3588,No,No,No,Yes,Yes
Drug Basics Pharmacy,Toronto,http://danforthidealweightloss.com/,416-901-0388,M4J 1M2,1068 Danforth Avenue,ON,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,08:00-15:00,43.68095,-79.3356,Yes,Yes,No,No,Yes
Life Care Edinburgh Pharmacy,Guelph,https://edinburghmedical.ca/,519-265-6002,N1G 4Z1,492 Edinburgh Road South,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.52164,-80.2354,No,No,Yes,No,Yes
Ariana Pharmacy,North York,https://ariana-pharmacy.business.site/,647-348-8383,M3C 1S3,"751 Don Mills Road, Unit 4",ON,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,09:30-19:00,43.71434,-79.3358,Yes,No,No,Yes,No
Family Pharmacy,North York,,647-346-7904,M2N 2H5,"77 Finch Avenue West, Unit 104",ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,43.77802,-79.4223,No,Yes,No,No,Yes
Fruitland Pharmacy,Stoney Creek,,905-643-8181,L8E 5M8,"311 Fruitland Road, Unit 101",ON,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,09:00-18:30,43.22291,-79.7005,No,Yes,No,Yes,No
Mednow Pharmacy,Toronto,www.mednow.ca,647-350-3530,M6P 1A7,1640 Bloor Street West,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.65574,-79.4565,No,Yes,No,No,Yes
Don Mills & Lawrence Pharmacy,Toronto,https://sites.google.com/view/donmillslawrencepharmacy/home,416-443-8860,M3C 1P7,"895 Lawrence Avenue East, Unit 10",ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.73584,-79.3472,Yes,Yes,Yes,No,Yes
Beechwood Whole Health Pharm,Ottawa,beechwoodpharmacy.com,613-842-7455,K1L 8A7,222 Beechwood Avenue,ON,08:00-20:00,08:00-20:00,08:00-20:00,08:00-20:00,08:00-18:00,45.44334,-75.6703,No,Yes,No,No,No
Applewood Medical Pharmacy,Mississauga,www.applewoodmedical.ca/pharmacy,905-487-3779,L4Y 4H5,"966 Dundas Street East, Unit 8A",ON,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,10:00-18:00,43.59981,-79.5953,No,No,No,No,Yes
Well.ca Pharmacy,Toronto,https://well.ca/pharmacy-welcome,416-534-2321,M6J 1X4,"1168 Dundas Street West, Unit A",ON,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,09:00-19:30,43.64946,-79.4219,Yes,Yes,Yes,No,No
Harwood Medical Pharmacy,Ajax,,905-231-1123,L1S 2B9,19 Harwood Avenue South,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.85908,-79.0243,Yes,No,Yes,No,No
Bloor Park Pharmacy,Toronto,,416-531-2426,M6G 1L4,728 Bloor Street West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.66374,-79.4181,No,Yes,No,No,No
The Station Apothecary,North York,www.thestationapothecary.com,,M3H 0C4,547 Wilson Avenue,ON,08:30-18:00,08:30-18:00,08:30-18:00,08:30-18:00,08:30-17:00,43.73428,-79.4476,No,Yes,Yes,No,No
B & A Medical Pharmacy,Toronto,,416-537-4101,M6R 2K2,15 Roncesvalles Avenue,ON,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,09:00-17:00,43.63924,-79.4461,Yes,Yes,No,Yes,Yes
Eastview Pharmacy,Oshawa,www.guardian-ida-remedysrx.ca/en/ontario/oshawa/eastview-pharmacy-7017420,905-725-3594,L1H 1G3,573 King Street East,ON,09:00-20:00,09:00-20:00,09:00-20:00,09:00-20:00,09:00-18:00,43.90225,-78.8426,No,No,No,No,No
Life Compounding Pharmacy,Richmond Hill,www.lifecompharmacy.com,905-237-6937,L4B 3N7,"9425 Leslie Street, Unit 15",ON,09:00-19:00,10:00-17:00,09:00-19:00,09:00-19:00,10:00-17:00,43.86638,-79.3861,Yes,No,Yes,No,No
Jamestown Pharmacy,Toronto,www.remedyrxjamestownpharmacy.com,647-349-3232,M4X 1X8,"225 Wellesley Street East, Unit 5",ON,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,09:30-17:30,43.66745,-79.3724,No,Yes,Yes,Yes,Yes
Markham Pharmacy,Markham,www.guardian-ida-remedysrx.ca/en/ontario/markham/markham-pharmacy-7049823,905-472-1786,L3S 0B6,"7595 Markham Road, Unit 2",ON,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,10:30-18:30,43.85104,-79.254,No,Yes,Yes,No,No
Lakefront Medical Pharmacy,Toronto,www.guardian-ida-remedysrx.ca/en/ontario/toronto/lakefront-medical-pharmacy-7012269,647-340-7730,M5V 3M8,"550 Queens Quay West, Unit 14",ON,10:00-17:00,10:00-17:00,09:00-18:00,10:00-17:00,09:00-18:00,43.63715,-79.3958,No,Yes,Yes,No,Yes
Pharmacy on Main,Cambridge,https://pharmacyonmain.com/,519-624-6700,N1R 1V7,76 Main Street East,ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,43.35901,-80.3132,No,No,Yes,No,No
Uptown Family Pharmacy,Markham,,905-927-1222,L6C 0X7,12 Nipigon Avenue,ON,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,09:30-18:00,43.88115,-79.3136,Yes,No,No,No,No
Belmont Drugs,Kitchener,belmontdrugspharmacy.com,519-576-6363,N2M 5N6,"564 Belmont Avenue West, Unit 108A",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-17:00,43.45023,-80.5154,No,No,No,Yes,Yes
Greenwood Pharmacy,Toronto,,416-466-3606,M4L 1Y5,1285 Gerrard Street East,ON,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,10:00-17:30,43.67075,-79.3282,No,No,Yes,Yes,Yes
Exmouth Pharmacy,Sarnia,https://exmouthpharmacy.yolasite.com/,519-491-6861,N7T 5P4,"500 Exmouth Street, Unit 3",ON,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,09:00-18:00,42.98637,-82.3882,Yes,Yes,No,Yes,No
Nova Pharmacy,Toronto,,416-901-7587,M6H 3M1,1674 Dufferin Street,ON,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,08:30-18:30,43.67749,-79.4446,Yes,Yes,Yes,Yes,Yes
Pharmasave Dundas Centre,Whitby,www.pharmasavedundascentre.com,905-430-2999,L1N 8M7,220 Dundas Street West,ON,09:00-19:00,09:00-19:00,09:00-19:00,09:00-19:00,09:00-18:00,43.87951,-78.9443,No,No,Yes,Yes,No
The Village Pharmacy,Toronto,www.thevillagepharmacy.ca,416-960-2323,M4Y 1Y5,535 Yonge Street,ON,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,09:30-18:30,43.66427,-79.3841,No,Yes,No,No,Yes
